sample_id,material,E_eff_MPa,sigma_y_MPa,source,measured_porosity,relative_density,porosity_pct,mat_key,E_s,E_norm
ERB_01TS75_02_20220221,ERB,35.18790586524269,2.5289514411575706,Experimental,70.97395615554628,0.2902604384445372,,ERB,,
HTB_01TS55_01_20220609,HTB,137.21368226386195,6.173921658614049,Experimental,60.492843441050624,0.39507156558949375,,HTB,1291.4,0.10625188343182743
GPR_02TS55_02_20220211,GPR,298.8430682906276,10.917393797441997,Experimental,45.07006597072267,0.5492993402927733,,GPR,1916.9,0.15589914356024184
T20_02TS85_03_20220215,T20,48.70574492047638,1.388174797531186,Experimental,83.17298569872446,0.16827014301275545,,HTB,1291.4,0.03771545990434906
DUR_02TS80_02_20220215,DUR,40.63248329460344,2.2833846549128896,Experimental,79.67292033241165,0.20327079667588355,,DUR,,
ERB_01TS80_03_20220221,ERB,18.763581692459635,1.7845447401973162,Experimental,75.49877546144198,0.2450122453855802,,ERB,,
HIG_01TS60_01_20220609,HIG,160.21679920579993,7.607751127024066,Experimental,40.03161430547322,0.5996838569452678,,HIG,,
HIC_01TS55_01_20220608,HIC,166.44708147567965,8.661568702860158,Experimental,27.921296296296315,0.7207870370370368,,HIC,873.9,0.1904646772807869
M13_01TS55_02_20220221,M13,259.15307850518724,12.965963227097086,Experimental,38.78480020499524,0.6121519979500476,,M13,,
ERB_01TS55_01_20220221,ERB,124.36023449671342,7.144378141667976,Experimental,49.21898333432889,0.5078101666567111,,ERB,,
HTC_01TS60_02_20220607,HTC,277.3014670195901,11.310153217789603,Experimental,43.89054339850661,0.5610945660149339,,HTC,,
M13_01TS85_01_20220221,M13,57.828129738669126,2.7869994283922357,Experimental,70.24403478890011,0.2975596521109989,,M13,,
BMA_02TS55_03_20220216,BMA,154.41213389834863,14.509091372636027,Experimental,50.172937646901474,0.4982706235309853,,GPR,1916.9,0.08055304601092839
BMA_01TS75_01_20211122,BMA,164.82055645210372,5.81494121707377,Experimental,66.88387380329058,0.33116126196709417,,GPR,1916.9,0.0859828663217193
T15_01TS60_01_20220303,T15,132.49206994005272,6.116948774017245,Experimental,53.4398468561331,0.465601531438669,,T15,,
WHT_01TS65_01_20220303,WHT,246.77648202747267,6.465356554932951,Experimental,60.3960396039604,0.39603960396039595,,HEC,1001.5,0.24640687171989284
HEC_01TS55_02_20220608,HEC,190.09624337648702,7.408948841507345,Experimental,28.889100217139763,0.7111089978286024,,HEC,1001.5,0.189811526087356
RGD_02TS65_03_20220211,RGD,339.2136972569872,5.7721028102687235,Experimental,60.98935144078137,0.3901064855921863,,RGD,,
GPR_02TS80_02_20220211,GPR,114.96778405477563,4.345307391094608,Experimental,71.38836353888995,0.28611636461110057,,GPR,1916.9,0.05997589026802422
HIC_01TS65_03_20220609,HIC,119.29481571342042,5.2988549566512635,Experimental,41.24537037037038,0.5875462962962962,,HIC,873.9,0.13650854298365994
HIC_01TS75_03_20220609,HIC,60.54263148302664,3.2284977294838195,Experimental,60.54166666666669,0.39458333333333306,,HIC,873.9,0.06927867202543385
HTB_01TS65_02_20220609,HTB,82.22617757513873,3.79422627700459,Experimental,69.06300723033792,0.30936992769662086,,HTB,1291.4,0.06367212139936404
BMC_01TS70_01_20220211,BMC,167.06712603110049,7.609535813292523,Experimental,62.57307409171609,0.37426925908283915,,BMC,,
HTC_01TS85_02_20220607,HTC,30.168617534452697,0.9685182608787873,Experimental,84.31524882385946,0.15684751176140532,,HTC,,
BMA_02TS65_03_20220216,BMA,288.60585286284436,4.745792177010053,Experimental,60.38130908475448,0.39618690915245525,,GPR,1916.9,0.15055863783339993
T20_02TS80_03_20220215,T20,76.33360191248173,3.3988410958347925,Experimental,74.13682841983203,0.25863171580167976,,HTB,1291.4,0.059109185312437446
HEC_01TS75_02_20220608,HEC,49.293082194665175,2.854490736852195,Experimental,60.128698904791335,0.39871301095208667,,HEC,1001.5,0.04921925331469314
GPR_01TS55_01_20220110,GPR,266.24244248438055,10.453561013869825,Experimental,50.355169692186266,0.49644830307813737,,GPR,1916.9,0.13889219181197796
HTC_01TS55_03_20220609,HTC,279.1787573531737,10.62451636517041,Experimental,41.91808019336184,0.5808191980663816,,HTC,,
EGS_01TS55_03_20220301,EGS,49.58933096959634,4.726908069992802,Experimental,47.11187197163077,0.5288812802836923,,EGS,,
BMC_02TS55_03_20220221,BMC,279.10602331243547,10.701829384468905,Experimental,45.3977798334875,0.546022201665125,,BMC,,
HEC_01TS60_01_20220608,HEC,156.89051923843735,6.939001605131478,Experimental,33.38246715166498,0.6661753284833501,,HEC,1001.5,0.15665553593453554
HTC_01TS75_01_20220607,HTC,87.9869102857255,3.0544395497282597,Experimental,66.29979714273382,0.3370020285726618,,HTC,,
M12_01TS75_02_20220607,M12,39.58449889727942,3.0940566706740924,Experimental,66.36685320571776,0.3363314679428224,,M12,,
BMA_02TS65_02_20220216,BMA,289.30556038155845,6.271071301187335,Experimental,60.49596387828029,0.3950403612171971,,GPR,1916.9,0.1509236581885119
HEB_01TS75_02_20220607,HEB,43.779744372345654,3.700914222594297,Experimental,73.19610239057556,0.26803897609424443,,HEB,,
ERB_01TS85_03_20220221,ERB,18.863516406775023,1.4360477789351163,Experimental,83.02968759333373,0.16970312406666266,,ERB,,
HTC_01TS55_01_20220607,HTC,323.52471331149525,13.576722048153892,Experimental,38.08968880832146,0.6191031119167854,,HTC,,
BMC_02TS75_03_20220221,BMC,143.26832035427375,6.37710767759273,Experimental,64.26052266419983,0.35739477335800174,,BMC,,
HTB_01TS60_02_20220609,HTB,115.71085292718588,5.129471661927627,Experimental,63.3436623874871,0.366563376125129,,HTB,1291.4,0.08960109410499138
BMC_02TS70_02_20220221,BMC,191.19207249986374,7.22019681676401,Experimental,56.83250462534689,0.4316749537465311,,BMC,,
HTB_01TS75_01_20220609,HTB,34.25134421582009,1.5007754410749092,Experimental,86.83193153312675,0.1316806846687325,,HTB,1291.4,0.026522645358386315
HIG_01TS80_01_20220609,HIG,51.73591235772875,2.937118688934131,Experimental,65.29266031340721,0.34707339686592786,,HIG,,
F80_01TS85_01_20220211,F80,0.3241501684486463,0.2561498860966498,Experimental,75.41425299744041,0.24585747002559588,,F80,,
BMA_01TS80_01_20211122,BMA,95.35285545206618,3.6267677127243934,Experimental,74.99979525929726,0.2500020474070275,,GPR,1916.9,0.0497432601867944
DFT_01TS80_03_20220303,DFT,89.41544937854242,3.1685464101982874,Experimental,71.73578446180181,0.2826421553819819,,DFT,,
F80_01TS75_01_20220211,F80,0.7549415438824439,0.6005110413314232,Experimental,59.423413714131755,0.40576586285868244,,F80,,
EGS_01TS85_03_20220301,EGS,1.806278563741123,0.8377181482426176,Experimental,77.917551931278,0.22082448068722005,,EGS,,
EGS_01TS85_01_20220301,EGS,1.5424746127714342,1.0676850522576267,Experimental,76.17045992999404,0.2382954007000596,,EGS,,
T15_01TS65_01_20220303,T15,90.01439305194741,5.316643535054978,Experimental,60.799587689589174,0.39200412310410826,,T15,,
T15_01TS75_01_20220303,T15,49.95266609760844,3.107711112652169,Experimental,68.64084818141656,0.3135915181858344,,T15,,
EGS_01TS70_01_20220301,EGS,18.423307263492305,3.270797546359651,Experimental,58.163031349831115,0.4183696865016888,,EGS,,
DFT_01TS70_01_20220303,DFT,122.57080660288688,4.950981448310638,Experimental,62.513845135862134,0.37486154864137866,,DFT,,
EGS_01TS85_02_20220301,EGS,1.8668235828708468,0.822022946928525,Experimental,76.89497577304616,0.2310502422695384,,EGS,,
T20_02TS60_02_20220215,T20,162.85969297156814,7.265932707867634,Experimental,55.1368635581011,0.448631364418989,,HTB,1291.4,0.12611095940186473
WHT_01TS85_02_20220303,WHT,55.34105268140161,1.1922202118230925,Experimental,78.90294138902942,0.21097058610970576,,HEC,1001.5,0.05525816543325173
HEC_01TS75_01_20220608,HEC,41.90409403475684,2.6722034102672882,Experimental,55.6923905980061,0.44307609401993897,,HEC,1001.5,0.04184133203670178
HEB_01TS80_02_20220607,HEB,17.22277058339632,1.079979392763647,Experimental,76.80076448287747,0.2319923551712253,,HEB,,
HTB_01TS55_03_20220609,HTB,131.44123242488863,5.9375875342021045,Experimental,62.21484432639812,0.3778515567360188,,HTB,1291.4,0.10178196718668779
WHT_01TS75_01_20220303,WHT,156.70972425187273,4.070241743005223,Experimental,67.242899472429,0.3275710052757099,,HEC,1001.5,0.15647501173427134
WHT_01TS75_03_20220303,WHT,155.2457202051685,4.429900278980434,Experimental,68.751897087519,0.31248102912481,,HEC,1001.5,0.15501320040456168
M13_01TS55_01_20220221,M13,272.91998148903923,13.047428461741616,Experimental,36.77705259032603,0.6322294740967397,,M13,,
ERB_01TS65_02_20220221,ERB,76.53695900590854,4.741365270006664,Experimental,60.64303207693689,0.39356967923063113,,ERB,,
F80_01TS55_01_20220211,F80,1.5357833457944798,0.9833900618076011,Experimental,34.46046073016299,0.65539539269837,,F80,,
HIG_01TS75_03_20220609,HIG,50.12201600262784,2.599309742602482,Experimental,61.795327770431484,0.38204672229568515,,HIG,,
HEC_01TS85_01_20220608,HEC,10.159565902887579,1.0021770283566567,Experimental,82.56224937790245,0.1743775062209756,,HEC,1001.5,0.01014434937881935
HEB_01TS75_03_20220607,HEB,41.67546989296089,2.826573915465913,Experimental,73.4545853307015,0.26545414669298495,,HEB,,
T20_01TS55_01_20211129,T20,190.49628266394092,8.052765643229694,Experimental,52.94423556695595,0.47055764433044045,,HTB,1291.4,0.14751144700630395
RGD_02TS70_03_20220215,RGD,286.1298394593771,4.665027972744312,Experimental,64.69941934371148,0.35300580656288516,,RGD,,
WHT_01TS55_03_20220303,WHT,331.6209771681257,9.504842948590325,Experimental,49.4081086940811,0.505918913059189,,HEC,1001.5,0.33112429073202765
DFT_01TS85_03_20220303,DFT,63.74747047125916,2.4610623964472786,Experimental,76.10293588803063,0.23897064111969368,,DFT,,
BMC_02TS85_03_20220221,BMC,68.13435519999474,2.7321908873937626,Experimental,74.69357076780759,0.2530642923219242,,BMC,,
GPR_02TS55_03_20220211,GPR,300.91796649852375,10.515139435997638,Experimental,44.891364238805075,0.5510863576119492,,GPR,1916.9,0.15698156737363647
M12_01TS55_01_20220607,M12,143.52025019635897,7.028492801126064,Experimental,33.81864663060592,0.6618135336939408,,M12,,
GPR_02TS65_03_20220211,GPR,211.43551547109507,8.424283141529163,Experimental,57.85617488942827,0.4214382511057173,,GPR,1916.9,0.11030075406703274
HEB_01TS70_01_20220607,HEB,70.66848347401793,5.45224569229428,Experimental,69.64313688629883,0.3035686311370117,,HEB,,
M13_01TS70_02_20220221,M13,169.27654689795173,7.602107805491156,Experimental,54.13683433067542,0.4586316566932458,,M13,,
HEC_01TS85_03_20220609,HEC,7.405209408303178,0.4633428650650846,Experimental,88.53438574802277,0.1146561425197723,,HEC,1001.5,0.007394118230956743
RGD_02TS55_03_20220211,RGD,482.64935128453084,7.717257576821117,Experimental,50.207924776584676,0.4979207522341532,,RGD,,
BMC_02TS75_02_20220221,BMC,150.26291086067974,5.517105843239303,Experimental,63.627428307123054,0.3637257169287694,,BMC,,
M13_01TS70_03_20220221,M13,176.00598716659175,7.767957345849547,Experimental,55.330630209667916,0.4466936979033208,,M13,,
T20_02TS80_02_20220215,T20,70.22237379837051,2.779585451991834,Experimental,73.47482343019783,0.26525176569802167,,HTB,1291.4,0.05437693495305135
HIG_01TS65_02_20220609,HIG,116.76450371269932,5.929264754754797,Experimental,46.49278798656392,0.5350721201343609,,HIG,,
T20_02TS70_02_20220215,T20,112.79252493758167,4.91294447898079,Experimental,64.33746793632945,0.3566253206367055,,HTB,1291.4,0.08734127686044732
EGS_01TS80_01_20220301,EGS,5.16475744575283,1.3153716593860456,Experimental,68.8565183498158,0.311434816501842,,EGS,,
T15_01TS85_03_20220303,T15,30.506830924671508,1.4583119694936297,Experimental,81.99087026947429,0.1800912973052572,,T15,,
RGD_02TS85_03_20220215,RGD,135.41369429900774,1.9140876258155997,Experimental,79.25990277680187,0.2074009722319814,,RGD,,
HIC_01TS70_03_20220609,HIC,86.42303904230965,3.9937697982605695,Experimental,51.76851851851855,0.48231481481481453,,HIC,873.9,0.09889351074757942
HIC_01TS70_01_20220608,HIC,64.66283053856775,3.9457303288875383,Experimental,50.75462962962965,0.49245370370370356,,HIC,873.9,0.0739933980301725
BMA_01TS70_01_20211122,BMA,204.15389499702664,8.624308317606612,Experimental,64.66038977170048,0.35339610228299523,,GPR,1916.9,0.10650211017634026
M13_01TS60_02_20220221,M13,237.74005946647634,11.12600511156948,Experimental,45.57225328972159,0.5442774671027841,,M13,,
T15_01TS70_01_20220303,T15,69.9954137952807,3.9021018462744914,Experimental,63.167427477543804,0.368325725224562,,T15,,
ERB_01TS85_01_20220221,ERB,20.649400226679447,1.5017093387427611,Experimental,81.103279373992,0.18896720626008,,ERB,,
DFT_01TS75_01_20220303,DFT,99.46205499186036,3.788963961974718,Experimental,65.82804700873143,0.3417195299126857,,DFT,,
HIG_01TS60_03_20220609,HIG,145.20154955311116,7.084256286893824,Experimental,44.98350888392382,0.5501649111607618,,HIG,,
HTB_01TS70_03_20220609,HTB,42.062241163412544,1.9786038725197497,Experimental,79.32861148000589,0.20671388519994105,,HTB,1291.4,0.03257104008317527
RGD_02TS70_02_20220215,RGD,278.9908156793282,4.692611008688494,Experimental,64.05552326138478,0.3594447673861523,,RGD,,
M12_01TS60_01_20220607,M12,117.59230336904011,6.575537051645432,Experimental,38.95340680581752,0.6104659319418249,,M12,,
F80_01TS70_01_20220211,F80,0.642483661327704,0.4929913502142763,Experimental,55.48969419372221,0.44510305806277795,,F80,,
DFT_01TS60_03_20220303,DFT,155.7984000429288,5.737169478897731,Experimental,53.171075533307445,0.46828924466692556,,DFT,,
HIC_01TS60_01_20220608,HIC,172.91820477712312,7.988892007706125,Experimental,31.435185185185198,0.685648148148148,,HIC,873.9,0.19786955575823678
RGD_02TS55_02_20220211,RGD,477.3208774486421,7.137625260120562,Experimental,49.15009549847649,0.5084990450152351,,RGD,,
F80_01TS65_01_20220211,F80,0.7738371317022538,0.6073064892923237,Experimental,50.28514975975571,0.4971485024024429,,F80,,
HTB_01TS70_01_20220609,HTB,45.268657578399214,2.2454144696549356,Experimental,76.73011657075402,0.23269883429245974,,HTB,1291.4,0.03505393958370699
HIC_01TS80_01_20220608,HIC,29.6748780372425,2.2823870762714478,Experimental,71.20370370370371,0.28796296296296287,,HIC,873.9,0.03395683492074894
HTC_01TS60_03_20220609,HTC,254.57296270033927,9.80734915993716,Experimental,45.80689714704993,0.5419310285295007,,HTC,,
HEB_01TS55_02_20220607,HEB,69.87851875903608,5.667624459039328,Experimental,54.76861860450546,0.4523138139549454,,HEB,,
BMA_01TS65_01_20211122,BMA,251.01674186796765,10.664067646465572,Experimental,61.22893559403468,0.38771064405965316,,GPR,1916.9,0.13094931497103013
M13_01TS75_01_20220221,M13,143.45394630723595,6.275916451873235,Experimental,58.90749589255837,0.4109250410744163,,M13,,
GPR_02TS65_02_20220211,GPR,210.758070492869,8.47565641780375,Experimental,58.21804589656148,0.41781954103438523,,GPR,1916.9,0.10994734753657937
RGD_02TS60_03_20220211,RGD,397.82480625031855,6.651533817599829,Experimental,56.30577398480967,0.4369422601519033,,RGD,,
T15_01TS65_03_20220303,T15,94.34809510641401,4.968095979798922,Experimental,61.81122073332352,0.38188779266676476,,T15,,
BMC_02TS70_03_20220221,BMC,179.6469484609772,6.95484953284834,Experimental,58.597363552266415,0.4140263644773359,,BMC,,
T20_01TS75_01_20211129,T20,60.24703646450538,3.3418781951194454,Experimental,73.5591552760111,0.264408447239889,,HTB,1291.4,0.04665249842380779
DFT_01TS75_03_20220303,DFT,107.80362824640356,4.043281485396033,Experimental,66.84647362591522,0.33153526374084774,,DFT,,
RGD_01TS65_01_20211122,RGD,275.36800623306965,6.028352349668591,Experimental,59.50609082256446,0.4049390917743554,,RGD,,
HTB_01TS80_01_20220609,HTB,28.462392207976038,1.0856766812233247,Experimental,87.49151541980227,0.12508484580197732,,HTB,1291.4,0.0220399506024284
HIC_01TS75_02_20220608,HIC,51.90188418569788,3.04044781445783,Experimental,60.324074074074105,0.3967592592592589,,HIC,873.9,0.05939110216923891
HIG_01TS85_01_20220609,HIG,12.477672809387775,0.8843123158579479,Experimental,78.73481981365799,0.21265180186342003,,HIG,,
BMA_02TS70_02_20220216,BMA,225.40150117218113,5.881021560233191,Experimental,64.34099427544994,0.3565900572455005,,GPR,1916.9,0.11758646834586109
HIG_01TS80_03_20220609,HIG,20.13462407074346,1.8914847927915692,Experimental,77.06594926511939,0.22934050734880618,,HIG,,
HTC_01TS75_03_20220609,HTC,108.3292063375447,3.954278690088763,Experimental,69.15706331736374,0.3084293668263627,,HTC,,
RGD_01TS85_01_20211122,RGD,79.6598515879738,1.0568682587480502,Experimental,77.61950085277907,0.22380499147220934,,RGD,,
GPR_01TS80_01_20220110,GPR,94.8522514513783,3.1981173178902336,Experimental,75.51190600288898,0.24488093997111027,,GPR,1916.9,0.049482107283310706
M12_01TS60_03_20220609,M12,112.64286098348533,6.089633414029877,Experimental,41.56755155804276,0.5843244844195724,,M12,,
HTC_01TS60_01_20220607,HTC,290.89363385857774,11.78031955988814,Experimental,43.3553455047693,0.566446544952307,,HTC,,
DFT_01TS55_02_20220303,DFT,184.78271990023384,7.437592327562661,Experimental,47.11230023446829,0.5288769976553171,,DFT,,
WHT_01TS80_02_20220303,WHT,109.51855437026899,2.814687160174366,Experimental,74.06374214063743,0.25936257859362566,,HEC,1001.5,0.1093545225863894
DFT_01TS80_02_20220303,DFT,89.49363725904351,3.4891693188636674,Experimental,70.8942878925186,0.29105712107481396,,DFT,,
HEC_01TS80_03_20220609,HEC,24.269514278728124,1.3572582245200895,Experimental,78.39221466723725,0.2160778533276274,,HEC,1001.5,0.02423316453193023
HEB_01TS55_03_20220607,HEB,72.88208588653113,5.342083544336906,Experimental,56.43700849077295,0.43562991509227045,,HEB,,
BMC_02TS65_03_20220221,BMC,213.38360662076695,8.534896992663652,Experimental,55.68339500462536,0.4431660499537464,,BMC,,
T20_01TS70_01_20211129,T20,83.64862868286562,4.108682384947351,Experimental,66.98127130257564,0.3301872869742436,,HTB,1291.4,0.0647736012721586
M12_01TS85_01_20220607,M12,16.420982214304495,1.3136482255794673,Experimental,86.09218874218641,0.13907811257813596,,M12,,
ERB_01TS70_02_20220221,ERB,54.92243335003858,3.4834612370186346,Experimental,65.63377337076639,0.3436622662923361,,ERB,,
HEC_01TS70_03_20220609,HEC,68.21085535020192,3.57264940871938,Experimental,54.104258792576054,0.45895741207423946,,HEC,1001.5,0.06810869231173432
DFT_01TS85_01_20220303,DFT,60.307136045173266,2.3688704256022093,Experimental,75.51604597304336,0.24483954026956634,,DFT,,
WHT_01TS85_03_20220303,WHT,52.731897372534775,1.2743696121818444,Experimental,79.41894919418951,0.20581050805810497,,HEC,1001.5,0.05265291799554146
HTC_01TS70_03_20220609,HTC,141.8463399574239,4.81768961520659,Experimental,63.54611765721436,0.3645388234278564,,HTC,,
HTB_01TS60_03_20220609,HTB,110.70539278066535,5.15197856873931,Experimental,64.70709753578278,0.35292902464217224,,HTB,1291.4,0.08572509894739457
GPR_02TS75_02_20220211,GPR,144.24698428597526,5.495369584141974,Experimental,66.6929755327545,0.33307024467245494,,GPR,1916.9,0.07525013526317244
BMA_02TS60_03_20220216,BMA,284.5823059113155,12.40955557733433,Experimental,54.74684494577103,0.45253155054228966,,GPR,1916.9,0.14845965147441986
HEB_01TS65_01_20220607,HEB,41.28586872123883,2.910130098688377,Experimental,68.41181815333519,0.3158818184666481,,HEB,,
HTB_01TS55_02_20220609,HTB,132.9287489759337,6.122648760823267,Experimental,62.09532241404753,0.37904677585952473,,HTB,1291.4,0.10293383070770767
ERB_01TS60_02_20220221,ERB,104.68336443231333,5.6593669795734245,Experimental,56.897736097007346,0.43102263902992655,,ERB,,
T20_02TS75_03_20220215,T20,96.90855052845569,3.655449515297722,Experimental,69.52809304613655,0.3047190695386345,,HTB,1291.4,0.07504146703457928
DFT_01TS60_02_20220303,DFT,180.18476825238864,7.044273270184459,Experimental,52.955307182209175,0.47044692817790823,,DFT,,
T15_01TS55_02_20220303,T15,148.41936688778105,7.780429642296606,Experimental,49.11058754233544,0.5088941245766456,,T15,,
RGD_02TS75_03_20220215,RGD,229.36428535962406,2.8939454173484362,Experimental,68.66627913661713,0.31333720863382863,,RGD,,
BMA_02TS80_02_20220216,BMA,119.06950106758629,3.7499035098785747,Experimental,73.29635261262786,0.2670364738737214,,GPR,1916.9,0.062115656042352904
T15_01TS55_01_20220303,T15,158.48380730792212,7.771970866193832,Experimental,48.50979237225742,0.5149020762774258,,T15,,
HIC_01TS85_03_20220609,HIC,15.3451363830719,0.782997573334789,Experimental,88.60648148148151,0.11393518518518486,,HIC,873.9,0.01755937336431159
M13_01TS85_02_20220221,M13,56.2200997323864,2.603402324494496,Experimental,71.7769772244246,0.282230227755754,,M13,,
EGS_01TS60_03_20220301,EGS,37.42771249235902,4.461561595581031,Experimental,53.449092826681756,0.46550907173318246,,EGS,,
BMC_02TS65_02_20220221,BMC,212.34218024734184,9.778054832744955,Experimental,55.01561054579091,0.44984389454209084,,BMC,,
WHT_01TS60_03_20220303,WHT,291.10666660271,8.122360312660732,Experimental,56.3937269639373,0.43606273036062704,,HEC,1001.5,0.2906706606117923
HIG_01TS75_02_20220609,HIG,80.81839900796912,4.263476800355794,Experimental,60.35444500174793,0.39645554998252064,,HIG,,
BMA_01TS55_01_20211122,BMA,350.75915847730136,14.835897811771337,Experimental,47.949453615311334,0.5205054638468867,,GPR,1916.9,0.18298250220528006
M13_01TS65_01_20220221,M13,197.04293443394664,8.868732624011503,Experimental,50.12993081410245,0.4987006918589755,,M13,,
HEB_01TS85_03_20220609,HEB,21.476264610372564,1.124062209441484,Experimental,92.58702258984238,0.07412977410157628,,HEB,,
EGS_01TS75_02_20220301,EGS,11.975631639826359,2.071980282490216,Experimental,66.618773214313,0.33381226785687,,EGS,,
M12_01TS85_03_20220609,M12,7.632416849653335,0.8782331439326712,Experimental,90.90427273152407,0.09095727268475928,,M12,,
DUR_02TS65_03_20220215,DUR,67.96557626028586,4.530889938228426,Experimental,62.98682997798648,0.3701317002201352,,DUR,,
HTC_01TS85_03_20220609,HTC,16.327016964884535,0.8615297729677556,Experimental,89.25288100479086,0.10747118995209137,,HTC,,
BMA_02TS75_03_20220216,BMA,183.51322790182897,4.807276157016007,Experimental,68.44809277210724,0.3155190722789275,,GPR,1916.9,0.09573437732893159
HTB_01TS60_01_20220609,HTB,120.1105517531995,5.347987526126136,Experimental,62.94082927549064,0.3705917072450936,,HTB,1291.4,0.09300801591544021
BMC_02TS55_02_20220221,BMC,217.89655132834665,11.577891776230649,Experimental,44.534863552266415,0.5546513644773359,,BMC,,
WHT_01TS70_02_20220303,WHT,209.31498315400515,5.339364690565957,Experimental,61.70557201705573,0.3829442798294427,,HEC,1001.5,0.20900148093260623
M13_01TS75_02_20220221,M13,134.88116682740838,6.017133165261253,Experimental,59.6943159037125,0.403056840962875,,M13,,
HEC_01TS80_01_20220608,HEC,28.795093127148824,1.895558216424577,Experimental,65.88211053524165,0.34117889464758344,,HEC,1001.5,0.028751965179379755
HEC_01TS80_02_20220608,HEC,31.481938139251906,2.072533983158936,Experimental,70.66552549411188,0.2933447450588812,,HEC,1001.5,0.03143478596031144
HEC_01TS55_01_20220608,HEC,241.7413471441012,9.998564774887791,Experimental,23.140443472334482,0.7685955652766552,,HEC,1001.5,0.24137927822676106
M13_01TS80_01_20220221,M13,107.96900588894381,4.778205792569895,Experimental,62.86420571876457,0.37135794281235424,,M13,,
M12_01TS75_03_20220609,M12,52.61043102162078,3.326151962822458,Experimental,67.0262349768515,0.32973765023148505,,M12,,
HTC_01TS65_01_20220607,HTC,220.9596537743267,7.68062698560304,Experimental,48.249816565238014,0.5175018343476199,,HTC,,
HTC_01TS80_02_20220607,HTC,42.133987497764565,1.641182813474302,Experimental,76.36928654667874,0.23630713453321261,,HTC,,
HIG_01TS85_02_20220609,HIG,6.364452074862202,0.28882852986095686,Experimental,85.80244098916299,0.14197559010837013,,HIG,,
T20_01TS60_01_20211129,T20,148.32257480150633,6.435252723839096,Experimental,58.98239572718648,0.41017604272813524,,HTB,1291.4,0.11485409230409348
BMA_02TS85_03_20220216,BMA,78.4860128257952,2.417551561734607,Experimental,76.51487645946,0.23485123540539998,,GPR,1916.9,0.04094423956690239
T20_01TS80_01_20211129,T20,54.278030493968934,2.482043658239027,Experimental,78.63171580167962,0.21368284198320386,,HTB,1291.4,0.042030378266973
BMC_01TS80_01_20220211,BMC,94.21886872807328,3.3336879044773764,Experimental,73.05677044991987,0.2694322955008013,,BMC,,
M12_01TS65_03_20220609,M12,100.13758857252134,5.189570850592529,Experimental,47.97431061090241,0.520256893890976,,M12,,
M12_01TS55_02_20220607,M12,107.16477811874246,5.9702240331695355,Experimental,37.583202132468706,0.6241679786753129,,M12,,
WHT_01TS70_01_20220303,WHT,209.79636967821637,6.096231410497435,Experimental,61.31965021319652,0.3868034978680348,,HEC,1001.5,0.20948214645852858
T15_01TS60_02_20220303,T15,125.83122917261036,6.034210459570064,Experimental,54.380798115152395,0.45619201884847604,,T15,,
RGD_01TS80_01_20211122,RGD,146.45100951918553,2.4431040920588605,Experimental,73.21571157543741,0.26784288424562586,,RGD,,
,GPR,217.85330034320373,6.903424056189639,FEA,,0.44999999999999996,55.0,GPR,1916.9,0.11364875598268231
,HTB,147.85074626865674,3.768217734855136,FEA,,0.44999999999999996,55.0,HTB,1291.4,0.11448873026843481
,HEC,113.22451911565167,3.3525021949078138,FEA,,0.44999999999999996,55.0,HEC,1001.5,0.1130549367105858
,HIC,99.59855136084282,2.435469710272168,FEA,,0.44999999999999996,55.0,HIC,873.9,0.11397019265458613
,GPR,138.86982201293,4.411764705882352,FEA,,0.30000000000000004,70.0,GPR,1916.9,0.0724450007892587
,HTB,93.25564689919386,2.1817383669885864,FEA,,0.30000000000000004,70.0,HTB,1291.4,0.07221282863496505
,HEC,72.47585601404741,2.019315188762072,FEA,,0.30000000000000004,70.0,HEC,1001.5,0.07236730505646272
,HIC,64.90969522137212,1.3959613696224757,FEA,,0.30000000000000004,70.0,HIC,873.9,0.0742758842217326
,GRP,68.16785058663899,2.0105355575065844,FEA,,0.15000000000000002,85.0,GRP,,
,HTB,45.867587197701326,1.0491659350307287,FEA,,0.15000000000000002,85.0,HTB,1291.4,0.035517722779697475
,HEC,35.477691755128106,0.8516242317822651,FEA,,0.15000000000000002,85.0,HEC,1001.5,0.03542455492274399
,HIC,31.857519127053802,0.6716417910447761,FEA,,0.15000000000000002,85.0,HIC,873.9,0.03645442170391784
